Electronics International Inc
CGR-30P Flight Data Recording
Aircraft ID....: C-GJYY
Unit ID........: 10003942
EDC Models.....: P-4-6-H,,
SW Version.....: 1.2
Tracking Number: 570
Local Time: 2026/05/04 10:17:20 
Zulu Time.: 2026/05/04 17:17:20 
Flight Number: 924
Engine Hours.:  71.13 hrs
Tach Time....:  52.55 hrs
Data Logging Interval: 0.3 sec

TIME,SEL TANK QTY,RPMLEFT;RPM,RPMRIGHT;RPM,RPM;***,TEMP COMP;*F,OAT;*C,VOLTS;V,AMPS;A,FLOW;GPH,EGT1;*F,EGT2;*F,EGT3;*F,EGT4;*F,EGT:;***,EGT-D:;***,EGT-H:;***,CHT1;*F,CHT2;*F,CHT3;*F,CHT4;*F,CHT:;***,CHT-D:;***,CHT-H:;***,FUEL L;GAL,FUEL L   ANN;GAL,FUEL R;GAL,FUEL R   ANN;GAL,OIL P;PSI,OIL T;*F,OIL T    ANN;*F,CARB T;*C,CARB T   ANN;*C,FLT;HRS,TACH;HRS,EST  TOTAL;GAL,RANGE;NM,TO DEST;NM,AT DEST;NM,REMAIN;GAL,TO DEST;GAL,AT DEST;GAL,TO EMPTY;H:M,TO DEST;H:M,AT DEST;H:M,DISTANCE;NM,TIME;H:M,QUANTITY;GAL,FLIGHT;GAL,SINCE ADD;GAL,ECONOMY;MPG,ENGINE;GPH,SWITCH IN;H:M,SWTCH    ANN; ,FUEL     ANN; ,
10:17:20,TOTAL   : 13.43,0,0,0,65,22,11.7,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,58,1,58,8.0,8.0,6.8,6.8,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:21,TOTAL   : 13.43,0,0,0,65,22,11.6,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,8.7,8.7,7.4,7.4,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:21,TOTAL   : 13.43,0,0,0,65,22,11.6,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,8.7,8.7,7.4,7.4,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:21,TOTAL   : 13.43,0,0,0,65,22,11.6,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,9.4,9.4,8.1,8.1,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:22,TOTAL   : 13.43,0,0,0,65,22,11.7,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,10.9,10.9,9.3,9.3,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:22,TOTAL   : 13.43,0,0,0,65,22,11.7,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,11.6,11.6,9.9,9.9,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:22,TOTAL   : 13.43,0,0,0,65,22,11.7,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,12.3,12.3,10.5,10.5,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:23,TOTAL   : 13.43,0,0,0,65,22,11.7,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,12.3,12.3,10.5,10.5,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:23,TOTAL   : 13.43,0,0,0,65,22,11.7,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,13.8,13.8,11.8,11.8,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:23,TOTAL   : 13.43,0,0,0,65,22,11.7,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,13.8,13.8,11.8,11.8,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
10:17:24,TOTAL   : 13.43,0,0,0,65,22,11.6,0.0,0.0,62,61,60,61,62,2,62,60,60,59,60,60,1,60,14.5,14.5,12.4,12.4,0,60,60,18,18,  0.00, 52.55,13.4,0.0,0.0,0.0,13.4,0.0,0.0, 99:59,  0:00,  0:00,0.0, 99:59,0.0,0.0,24.7,0.0,0.0,359940.0,100.0,13.4,
